user_id,ad_id,click,time_of_day,device,ad_category,price,text_feature
47,44,0,night,mobile,tech,4.771728978105276,discount
94,30,1,night,mobile,fashion,4.458206735202929,discount
62,38,0,afternoon,mobile,food,4.581688821867599,offer
69,34,0,night,desktop,tech,4.961897491223239,discount
76,12,0,afternoon,tablet,fashion,1.4374192550383307,new
16,19,0,afternoon,mobile,food,2.099477018138278,offer
90,37,0,afternoon,tablet,food,3.5114856346619003,sale
90,44,0,morning,mobile,tech,2.677111429372913,new
48,49,0,night,mobile,food,2.382752900202501,sale
85,17,0,evening,desktop,sports,2.1101506220101687,sale
39,10,0,evening,mobile,fashion,3.172012843745535,sale
33,49,0,night,mobile,fashion,3.090170428880369,discount
94,47,0,afternoon,desktop,food,1.2265602532890805,new
23,12,1,evening,tablet,food,2.6228292688329757,new
10,16,0,evening,mobile,sports,2.9906229929443247,discount
69,24,0,night,desktop,tech,3.0662912242912572,offer
34,19,1,evening,mobile,food,1.445482368105583,sale
52,8,0,afternoon,desktop,food,3.8402212651352903,new
95,31,0,night,tablet,food,0.6133959266948134,discount
10,21,0,afternoon,tablet,food,2.096743349944232,sale
19,17,1,evening,desktop,fashion,4.010956918410351,offer
58,23,0,evening,desktop,food,3.0375181447493107,offer
96,37,0,afternoon,desktop,fashion,1.675230946298871,sale
1,16,0,morning,tablet,food,3.6272890370437145,offer
69,6,1,evening,mobile,tech,3.0532592487023305,new
4,8,0,morning,tablet,sports,4.083096242553742,new
16,25,0,evening,desktop,tech,3.807613337854205,new
24,18,0,morning,desktop,food,3.245485649163056,offer
80,25,0,morning,tablet,food,2.696799538898663,new
2,12,0,morning,desktop,food,1.0993195655038552,discount
92,15,1,afternoon,tablet,tech,1.675998580484227,new
32,26,0,morning,desktop,food,2.3859476281268837,new
91,41,0,morning,mobile,tech,3.196846791528749,offer
84,45,0,morning,mobile,fashion,2.8116853484688717,new
24,26,1,evening,desktop,sports,1.7968303668178827,sale
12,47,0,morning,tablet,sports,0.5290896100536975,discount
50,32,0,evening,mobile,tech,2.733076498553663,offer
35,10,1,morning,tablet,fashion,1.785316948530094,discount
33,16,1,morning,desktop,tech,3.805737353197408,sale
33,7,1,afternoon,tablet,fashion,0.6077581937171757,offer
61,17,1,evening,mobile,food,3.131725150876059,offer
51,23,0,morning,tablet,fashion,4.7366340687772945,new
43,26,0,evening,tablet,fashion,1.2848417020017477,discount
12,21,0,evening,desktop,fashion,2.622422708377679,sale
67,22,1,night,desktop,sports,0.9113989631771218,sale
65,7,0,afternoon,desktop,fashion,3.315568605176087,offer
33,14,0,afternoon,mobile,food,2.9773925626830153,new
40,15,0,afternoon,mobile,food,2.3331448589577457,offer
74,7,0,night,desktop,food,2.8461965966318354,offer
43,9,0,night,desktop,fashion,4.534585963110546,offer
44,48,1,afternoon,mobile,tech,1.3833243603998016,offer
29,8,1,night,mobile,tech,0.6015403026740626,sale
13,23,0,night,mobile,food,4.377491981145955,sale
12,29,0,night,mobile,sports,3.0970268707455793,offer
95,18,0,afternoon,desktop,tech,4.507963049578291,offer
46,31,0,afternoon,mobile,fashion,3.1862535053592764,new
2,30,1,afternoon,desktop,tech,4.145724904818661,offer
35,39,0,night,tablet,food,2.4335301350981657,sale
87,35,0,afternoon,tablet,sports,3.8743696907972094,discount
81,18,1,night,mobile,tech,4.608686601004352,sale
90,42,0,morning,tablet,tech,3.0745533367499283,new
8,39,0,night,tablet,food,1.313533177530708,sale
93,17,0,evening,tablet,sports,1.7095892676358917,discount
26,14,0,afternoon,mobile,sports,1.393900596038326,offer
74,31,0,afternoon,mobile,food,1.6108566241807982,discount
90,24,0,evening,tablet,fashion,1.8788695220796636,offer
34,35,0,night,desktop,tech,2.998102040389348,offer
7,44,1,morning,tablet,fashion,3.1459623325872474,sale
68,45,0,evening,mobile,tech,2.419248862588375,sale
58,34,0,evening,mobile,tech,3.2693935091937596,sale
75,3,0,night,mobile,fashion,0.8670871652511467,new
29,37,0,afternoon,tablet,food,0.8950470667617199,sale
36,43,0,night,desktop,food,1.273232571609463,new
89,40,0,evening,mobile,tech,2.8313487411815514,sale
21,26,0,evening,mobile,food,1.462976054142411,offer
36,23,1,afternoon,tablet,tech,1.774779815716598,new
10,44,0,afternoon,desktop,food,2.3014077627784735,discount
73,39,0,afternoon,tablet,tech,4.153397558046709,new
24,15,1,night,mobile,food,0.5623796116078705,new
64,49,0,afternoon,desktop,sports,3.4222046910648007,discount
99,4,0,evening,desktop,fashion,3.509944389683084,new
49,29,0,evening,mobile,sports,4.093951011604864,offer
99,22,0,morning,desktop,fashion,4.69738822577141,sale
36,25,0,night,desktop,fashion,0.5906203202718042,discount
82,13,0,morning,tablet,tech,1.1920266748094728,sale
96,18,0,evening,mobile,fashion,4.487770823251969,offer
24,33,0,morning,mobile,sports,2.563333529841569,discount
23,16,0,evening,mobile,sports,3.0406578752005857,sale
62,45,0,morning,mobile,food,3.483622416754163,sale
96,42,0,afternoon,mobile,sports,3.555799720230368,offer
37,44,0,morning,desktop,food,4.692831814924287,sale
12,2,0,afternoon,tablet,fashion,4.986272378352513,offer
55,35,1,afternoon,mobile,sports,3.740708574189231,new
13,42,0,night,tablet,fashion,1.7924954414231786,offer
23,34,0,afternoon,tablet,sports,4.458885810324546,new
89,30,0,afternoon,desktop,sports,0.7214941154334272,discount
99,13,0,morning,mobile,food,1.539863837935233,sale
30,13,1,evening,desktop,fashion,4.5382357285867165,offer
17,18,1,night,mobile,sports,1.6528618149770973,offer
62,32,0,afternoon,desktop,tech,1.4929297682978682,sale
84,32,0,night,tablet,fashion,1.1215638191311126,sale
89,35,0,morning,mobile,fashion,4.366002909411124,discount
86,39,1,afternoon,tablet,fashion,2.75026216635989,discount
13,46,0,morning,tablet,food,3.5370194137436965,offer
59,29,0,night,desktop,tech,1.5757987283376336,discount
19,49,0,morning,mobile,fashion,3.911181894550474,new
49,29,0,night,tablet,sports,3.920024952329443,discount
12,44,0,morning,desktop,sports,1.9066911120873506,discount
61,16,0,night,mobile,food,2.348071848546273,offer
19,44,0,evening,mobile,sports,1.4436062484359038,new
76,47,0,morning,tablet,fashion,4.8945246049530695,discount
9,10,0,morning,mobile,sports,3.4052115967628525,new
71,30,0,evening,tablet,fashion,4.70544746321982,new
28,25,0,evening,mobile,sports,1.8652349463310993,new
78,39,0,morning,desktop,tech,4.018509108486004,sale
95,20,0,evening,tablet,food,3.946363897481339,sale
52,5,0,afternoon,tablet,food,3.612450433399437,sale
83,1,0,night,mobile,tech,4.845375388700602,sale
16,30,0,night,mobile,tech,2.27099901247842,offer
69,49,0,night,tablet,food,1.0882279561539079,discount
99,3,0,afternoon,mobile,tech,3.5226898665982733,sale
12,45,1,evening,desktop,fashion,3.7818941021474277,offer
25,14,0,evening,mobile,sports,3.087772580564666,discount
52,30,1,morning,desktop,food,1.4306805191002832,sale
85,4,0,evening,desktop,tech,2.770051737512099,discount
53,18,0,morning,desktop,fashion,1.9048538145610823,sale
23,37,0,afternoon,desktop,food,2.4235993767501007,offer
16,25,0,night,desktop,tech,3.4034835913009878,new
57,48,0,night,mobile,food,3.8534663421087556,new
39,1,0,night,desktop,tech,1.545011109056044,discount
53,46,0,evening,mobile,food,2.32396412291129,offer
42,15,0,morning,desktop,fashion,1.7112270694623313,new
58,9,0,morning,tablet,fashion,1.393842262378411,sale
39,15,0,afternoon,desktop,sports,4.025242489981273,new
14,49,0,evening,tablet,food,4.591637124966466,discount
95,24,0,afternoon,desktop,sports,2.1660448355805952,discount
5,4,0,morning,desktop,food,3.880755159681951,offer
35,12,0,morning,desktop,tech,4.53647880213985,discount
87,37,0,night,tablet,tech,4.307558947386042,new
93,37,0,evening,tablet,sports,1.3226602484265166,new
75,43,1,morning,desktop,food,4.803313466810126,new
18,6,1,night,mobile,sports,2.195043981932581,new
76,39,0,evening,desktop,fashion,2.0265829752822633,offer
9,46,0,afternoon,tablet,sports,0.7809409727500115,sale
74,24,0,evening,desktop,sports,2.6877814434719736,sale
58,11,0,evening,tablet,tech,0.9905612703841792,offer
17,13,0,morning,tablet,sports,1.618429194173417,discount
7,34,0,morning,tablet,food,1.9262417979527662,sale
46,25,1,evening,desktop,tech,4.139718455712578,discount
13,7,0,morning,tablet,sports,4.439698926781534,sale
40,4,0,morning,tablet,fashion,1.8610984285766135,discount
42,8,0,morning,desktop,sports,4.3641415456005825,offer
9,20,0,night,tablet,sports,4.35753921816406,new
50,29,0,night,desktop,sports,3.940929276731931,discount
27,45,0,evening,tablet,tech,1.160128013068317,new
66,46,0,morning,mobile,food,3.6064528110532805,discount
5,10,0,night,mobile,fashion,4.752608290612559,discount
29,43,1,evening,tablet,sports,3.5714321544522067,discount
37,34,0,morning,mobile,food,1.992275820985253,discount
38,26,0,afternoon,desktop,food,2.7526069284387407,discount
83,41,0,morning,mobile,tech,3.4057626950797415,new
8,49,1,morning,tablet,fashion,2.797566839278266,discount
65,3,0,night,tablet,tech,1.0397882377893641,new
86,6,0,evening,desktop,food,1.904288200934093,offer
17,5,1,evening,tablet,food,4.110782137491347,sale
71,5,1,night,desktop,food,4.376381207429828,discount
89,47,0,morning,mobile,tech,1.1178501472200661,sale
45,23,1,afternoon,mobile,fashion,4.785740385794261,new
4,49,0,morning,desktop,sports,1.979701780318742,offer
36,9,0,morning,desktop,tech,3.48041182428824,offer
70,35,0,afternoon,tablet,food,3.8832131568050654,offer
31,20,0,night,mobile,tech,4.153758055870475,sale
19,49,0,evening,desktop,food,4.755873660016686,new
61,42,0,night,mobile,sports,1.9081379661297018,discount
54,35,0,night,desktop,sports,4.363279045481995,discount
39,18,0,morning,mobile,fashion,1.0925910654629316,new
91,17,0,evening,tablet,food,3.672684078591167,sale
74,24,0,evening,mobile,fashion,3.8388997828129363,discount
90,3,0,night,mobile,fashion,3.549754585405942,new
19,32,0,afternoon,mobile,sports,1.6354163126081884,discount
39,35,0,night,mobile,tech,4.428694161568416,offer
67,38,0,afternoon,mobile,tech,1.2598630851667776,discount
45,13,1,evening,tablet,fashion,0.7413565618437388,sale
13,47,0,night,desktop,sports,3.7285924577536047,new
92,25,0,morning,mobile,food,2.6396407185473016,sale
58,9,0,night,tablet,tech,4.320941089814042,new
20,4,0,evening,mobile,fashion,2.225287134762165,offer
92,14,0,morning,mobile,tech,1.2572536482847076,new
72,37,1,morning,desktop,tech,4.2639898661144136,discount
61,34,0,afternoon,mobile,food,2.9700933423803226,discount
39,11,0,morning,tablet,sports,1.351381065756597,offer
1,41,0,morning,tablet,food,3.7417279936390058,new
3,3,0,night,desktop,sports,2.8000113732027523,offer
77,28,0,evening,mobile,tech,3.219408420081439,discount
92,29,0,afternoon,tablet,fashion,2.5740425219296186,sale
62,9,0,night,mobile,food,4.229190427181029,offer
63,3,0,morning,mobile,sports,4.233032220573724,sale
25,25,0,morning,mobile,tech,3.692249698209738,sale
56,34,1,afternoon,desktop,sports,0.9743061982840802,new
33,12,0,evening,mobile,sports,4.27484237856831,offer
38,42,0,afternoon,tablet,sports,3.5195584123980943,sale
6,9,0,night,mobile,tech,3.6366087470193476,sale
58,15,0,afternoon,tablet,fashion,2.1334227818174223,new
44,40,1,morning,mobile,fashion,4.456758002706531,new
45,25,0,night,tablet,fashion,3.7641722010568586,discount
32,5,0,morning,tablet,sports,1.006657099381375,sale
45,11,1,evening,mobile,tech,2.335001154827732,discount
61,34,0,morning,mobile,sports,4.488711628820638,sale
47,24,1,morning,tablet,fashion,0.7123851576382054,discount
21,15,0,afternoon,desktop,fashion,4.826374788389223,new
80,38,0,morning,mobile,tech,3.5562315574380325,offer
85,8,0,night,desktop,sports,3.3411918993951946,new
75,5,0,night,mobile,food,1.7175166541959612,discount
36,48,1,evening,mobile,food,1.6195630493262967,discount
99,26,0,night,mobile,fashion,4.739261987698679,offer
19,18,0,afternoon,mobile,tech,1.8422260440535523,sale
20,6,0,evening,desktop,sports,3.9897738352354972,discount
57,37,0,night,mobile,sports,2.269048091931856,discount
18,48,0,afternoon,tablet,fashion,1.126643318531168,discount
47,13,1,night,tablet,fashion,0.5482188396291152,offer
49,28,0,night,desktop,sports,2.949158016568629,new
14,5,0,morning,mobile,sports,4.891004683470197,discount
15,13,0,night,tablet,fashion,2.16111287214142,offer
31,17,0,night,desktop,sports,2.107365502968702,discount
1,40,0,afternoon,mobile,food,2.0484122803224896,sale
54,45,0,afternoon,tablet,fashion,2.842447267871863,offer
3,32,1,morning,tablet,sports,2.482991975409321,discount
16,29,0,night,desktop,fashion,4.459615820271566,offer
87,3,0,morning,mobile,tech,2.774843562755706,discount
57,40,0,night,mobile,fashion,2.7849102718485597,new
75,34,1,evening,tablet,fashion,1.1226721762425047,discount
12,40,0,evening,tablet,tech,4.922327934096737,offer
74,27,0,morning,tablet,food,1.6248780089097337,sale
96,13,0,morning,mobile,sports,0.8301383035682119,sale
16,45,0,morning,desktop,tech,3.4841581203884395,sale
72,33,0,afternoon,desktop,fashion,3.179148665705927,discount
76,6,0,afternoon,mobile,sports,2.368155442967356,new
24,24,0,afternoon,desktop,tech,2.3998650524630514,discount
28,19,0,morning,tablet,sports,4.03278764470894,sale
8,16,1,night,desktop,sports,1.3807068804484208,offer
92,40,1,evening,desktop,tech,4.191139935252004,sale
36,28,0,morning,desktop,sports,3.4193620125275817,offer
90,33,0,afternoon,tablet,food,2.38536398200786,new
8,48,0,afternoon,mobile,tech,2.561128774627409,offer
58,41,0,morning,tablet,food,1.6549124323374311,discount
60,13,0,morning,mobile,fashion,3.8845144971363865,discount
50,43,0,afternoon,mobile,sports,2.807936340373705,discount
28,45,0,night,mobile,fashion,1.9438454423742961,offer
92,25,1,afternoon,desktop,fashion,3.182225520924276,discount
41,42,0,afternoon,desktop,sports,4.980805034230953,discount
64,36,0,morning,mobile,tech,2.4586802584544922,discount
27,27,0,night,mobile,sports,4.643111303503788,new
63,38,0,afternoon,desktop,fashion,2.0525757796605477,offer
17,7,0,afternoon,tablet,fashion,0.7462971811624365,offer
73,5,0,evening,mobile,tech,1.41908947865793,sale
33,43,0,morning,tablet,sports,2.384128144974579,offer
84,45,0,evening,desktop,fashion,1.4883571786755605,new
77,31,0,evening,mobile,food,0.5010216719821499,offer
92,23,0,afternoon,tablet,fashion,4.617506919863873,new
29,42,1,morning,tablet,fashion,4.29745735053918,new
13,10,1,night,tablet,tech,3.840315041691262,offer
46,32,1,afternoon,desktop,food,1.2551656804071287,sale
35,43,0,night,desktop,fashion,1.0416360929449373,discount
6,30,0,night,tablet,fashion,0.8042213726257241,discount
82,39,1,morning,tablet,food,3.7581313494781456,offer
69,31,0,evening,desktop,sports,4.6796358230954835,offer
47,18,0,morning,tablet,sports,2.4374111941086665,new
25,36,0,night,tablet,fashion,1.0361330239822166,offer
66,2,0,afternoon,desktop,fashion,2.8057676932944795,new
10,14,1,night,tablet,sports,2.0697435835638354,sale
56,13,0,afternoon,tablet,tech,2.1867121595749897,offer
30,29,0,afternoon,tablet,food,3.2959878087006826,discount
5,12,0,morning,desktop,food,3.7342315096799106,discount
33,39,0,night,tablet,tech,0.9977161949292238,offer
65,2,1,evening,desktop,tech,0.6601560386291437,new
18,32,0,night,desktop,tech,4.974486362085717,discount
96,13,0,night,mobile,tech,1.5472775701199832,new
49,46,1,evening,mobile,tech,0.7422373620880658,offer
11,27,0,morning,tablet,tech,1.35443898093164,offer
85,49,0,night,desktop,food,0.6753103085680889,discount
26,41,0,night,mobile,tech,2.2631490257772726,offer
63,17,0,afternoon,tablet,sports,4.1108080300309595,sale
89,40,0,night,mobile,tech,2.0356000239097427,sale
86,31,0,evening,mobile,tech,2.4988253309526494,discount
59,34,0,afternoon,desktop,food,3.5401404810534745,sale
27,24,0,morning,desktop,food,2.790023315314461,new
49,45,1,afternoon,mobile,tech,4.376505587095959,discount
77,35,0,evening,mobile,food,4.397160537705904,discount
33,48,0,evening,desktop,fashion,0.5445981297101914,new
98,6,0,afternoon,tablet,food,4.001208379174397,sale
99,19,0,morning,desktop,food,2.5733012010875322,sale
1,30,0,afternoon,mobile,food,4.949782435866484,sale
21,7,1,morning,tablet,food,2.674544341439458,discount
55,10,1,afternoon,mobile,sports,4.941031754247339,discount
6,41,0,evening,tablet,sports,3.8955621254258146,sale
92,32,1,night,mobile,sports,1.6187219807598785,offer
81,34,0,night,tablet,tech,2.9227774067913095,sale
69,28,0,morning,tablet,tech,4.964610377653623,new
95,15,0,morning,mobile,fashion,4.358887734883657,discount
5,30,1,morning,tablet,sports,0.9381510220604949,new
3,37,0,evening,desktop,tech,3.6786739856449824,new
53,29,0,afternoon,mobile,food,2.0551081364186587,discount
23,22,0,evening,desktop,food,0.5314201784615665,offer
53,4,0,night,mobile,sports,2.315664360621498,sale
37,20,0,morning,tablet,fashion,1.5563948977623707,new
74,32,1,afternoon,tablet,fashion,4.184911717342121,discount
74,36,1,night,tablet,food,2.0179877398059447,new
83,4,0,night,mobile,fashion,4.2238566227921766,sale
17,27,1,night,desktop,sports,0.5026907247565788,offer
85,17,0,evening,desktop,food,1.885186175117536,offer
78,12,1,morning,mobile,tech,1.5852434643849287,offer
73,22,0,night,mobile,tech,1.5510531248087494,discount
1,17,0,morning,desktop,fashion,0.8068397889445822,discount
51,10,0,evening,desktop,food,1.3420592168472578,offer
45,1,1,night,desktop,food,2.9999730644852893,sale
77,22,0,evening,desktop,tech,1.8111248277698502,sale
4,26,0,evening,mobile,food,2.378276520481166,discount
62,18,0,morning,mobile,food,2.1959009615623484,offer
65,14,0,night,tablet,food,4.441572162499526,sale
32,47,0,evening,desktop,fashion,4.57384549554732,sale
34,29,0,night,tablet,food,2.7183063724513703,sale
92,12,1,morning,mobile,sports,1.9857017764202198,discount
95,36,0,evening,mobile,fashion,0.9806031680106364,offer
72,35,0,morning,tablet,food,4.790312957219427,new
39,12,0,night,desktop,food,0.7710212520513385,offer
26,7,1,night,desktop,sports,1.839426249057262,offer
34,29,1,morning,desktop,fashion,1.8412979052650187,discount
54,11,0,afternoon,desktop,tech,1.9418057876309671,sale
3,33,0,evening,tablet,tech,1.2392907947258418,sale
50,6,0,night,tablet,fashion,4.024226439156637,discount
12,47,0,night,mobile,food,1.0512403788469515,discount
65,15,1,evening,desktop,food,3.3570799661892328,discount
54,32,0,morning,desktop,tech,1.0573071201761786,discount
5,11,0,morning,desktop,tech,0.8174103691683046,discount
94,23,0,morning,tablet,tech,4.592432766586445,new
94,26,1,afternoon,desktop,sports,1.3555794484341757,offer
57,34,0,afternoon,tablet,tech,4.19562569551867,offer
17,46,0,night,desktop,sports,2.950838919982111,offer
47,34,0,morning,desktop,fashion,0.8503543382394632,sale
23,29,1,evening,mobile,food,4.799516861471304,new
79,4,0,night,desktop,tech,1.6113252514635164,offer
85,17,0,evening,desktop,food,4.36840405408673,sale
14,35,0,night,mobile,food,1.2596450260305387,new
66,13,0,afternoon,tablet,tech,4.342742969638338,new
75,41,0,night,tablet,tech,0.5595296580738229,sale
51,39,0,afternoon,desktop,fashion,2.803012054562663,new
38,15,0,night,tablet,sports,3.9624916073970056,sale
64,29,0,morning,desktop,sports,4.706579828717525,offer
98,29,0,evening,mobile,food,4.5914096129291915,sale
38,11,1,morning,mobile,tech,4.1883119129644015,new
50,32,0,night,desktop,fashion,4.496861073475868,offer
98,2,1,night,mobile,fashion,1.3964885862668441,offer
82,47,0,night,mobile,fashion,1.7788293307027794,discount
30,14,0,afternoon,desktop,fashion,1.8003583621447632,discount
79,20,0,evening,desktop,fashion,2.1967426895076447,new
91,22,0,evening,mobile,sports,2.2699430167333494,sale
51,11,0,night,tablet,sports,2.9504989609460397,sale
63,27,0,night,tablet,sports,1.2194589351489862,new
98,3,0,afternoon,desktop,tech,3.610609987036952,offer
52,17,1,morning,desktop,food,1.2540494268702793,new
38,44,0,morning,tablet,fashion,1.8963881694704638,new
97,28,1,evening,mobile,tech,2.765053087727693,offer
88,29,0,afternoon,tablet,fashion,4.083982526855648,sale
79,21,0,night,tablet,sports,3.827611549574273,new
30,47,0,evening,tablet,tech,3.40490460384735,sale
51,16,0,afternoon,tablet,sports,1.2009796726107658,new
81,37,0,morning,desktop,fashion,2.9617040552700997,offer
5,20,0,afternoon,desktop,fashion,0.8935092580994846,offer
29,6,0,morning,mobile,food,2.1981342955849286,discount
4,19,0,afternoon,mobile,fashion,2.360824386304816,offer
10,5,0,evening,mobile,sports,0.6791514775058922,discount
56,3,1,morning,mobile,fashion,1.7329464476148733,new
17,1,1,evening,tablet,food,4.800422602699202,sale
74,38,0,evening,desktop,food,4.791346735233603,offer
17,15,0,morning,desktop,sports,2.0854717441364268,offer
84,34,0,morning,mobile,tech,0.6939504902674583,offer
88,35,0,night,mobile,fashion,1.305927226976817,new
69,49,1,night,tablet,food,2.264980070450931,discount
34,25,0,night,tablet,fashion,4.765008640861534,new
6,24,0,evening,mobile,fashion,1.135395785917332,sale
53,12,0,evening,desktop,tech,3.9358212965069552,new
66,18,0,night,desktop,food,0.9890714271861143,sale
77,15,0,evening,desktop,fashion,4.915659098260746,offer
43,44,1,evening,mobile,food,2.2172742459911072,sale
75,16,0,morning,desktop,sports,3.9885554250457522,sale
23,27,0,morning,tablet,sports,2.041659872650093,discount
55,8,1,evening,tablet,fashion,3.324509947214639,sale
80,46,0,night,mobile,food,1.3640723813301654,sale
95,25,0,afternoon,tablet,fashion,1.1570945868363314,new
75,17,0,night,mobile,food,4.721288628056591,offer
16,29,0,afternoon,desktop,food,4.6294127505699505,new
8,8,1,night,desktop,tech,4.49361023095797,new
4,15,0,morning,desktop,tech,3.3144505257496704,offer
4,27,1,evening,tablet,tech,4.137206950473252,offer
56,46,0,evening,mobile,fashion,0.810666216101187,sale
25,7,1,morning,desktop,tech,2.006550688508056,sale
67,3,0,afternoon,mobile,tech,1.911664061407203,discount
96,29,1,afternoon,desktop,sports,3.3604039487867596,new
67,44,0,afternoon,tablet,food,2.1018099806178823,offer
27,24,1,morning,tablet,food,1.1682805173965636,sale
93,3,0,afternoon,mobile,tech,3.1841018393609466,offer
32,20,0,morning,tablet,food,4.164727643010867,sale
50,46,1,night,tablet,sports,2.2195557250698794,discount
61,15,0,night,mobile,sports,1.0952092179431676,discount
51,25,1,morning,desktop,tech,1.3850968879077037,offer
19,30,0,evening,tablet,sports,1.568674873262228,discount
21,14,0,night,mobile,food,1.849539168475413,offer
5,7,0,afternoon,tablet,fashion,3.392577817278391,sale
82,17,0,morning,tablet,food,3.2042546804197354,new
92,44,0,afternoon,tablet,fashion,3.632359377051676,discount
42,20,0,afternoon,tablet,tech,2.1312589303918092,sale
61,36,0,evening,mobile,fashion,4.207989433459902,new
22,9,0,afternoon,mobile,sports,1.4183944752009212,new
21,38,0,evening,mobile,food,2.6106833638316926,new
70,48,0,night,tablet,fashion,4.104224246936436,sale
1,22,0,morning,tablet,food,1.3107139147967866,sale
5,2,0,afternoon,tablet,tech,0.9943840118335232,offer
12,24,0,morning,mobile,tech,4.476577854595954,new
90,8,1,afternoon,tablet,sports,2.0431834824163815,new
46,11,1,morning,desktop,tech,3.577415562090644,new
34,13,0,afternoon,tablet,fashion,0.6140687191877232,offer
49,17,0,afternoon,desktop,tech,3.6052109978425233,new
78,8,1,afternoon,tablet,sports,1.9224559019613674,sale
90,21,0,afternoon,mobile,food,0.7508338411434878,new
45,18,0,afternoon,tablet,food,3.2441574269665265,discount
27,30,0,afternoon,desktop,tech,1.5836171723292796,sale
73,18,0,afternoon,desktop,fashion,2.24063258923346,offer
26,46,0,afternoon,tablet,sports,0.8626136552893111,new
47,47,0,afternoon,desktop,fashion,1.162234629927254,discount
86,31,1,morning,desktop,sports,1.8408975597312969,offer
56,38,1,evening,mobile,tech,0.9039177525207072,offer
94,32,0,afternoon,tablet,sports,4.598718191088419,sale
63,11,0,evening,tablet,sports,0.5272116943279028,offer
48,45,1,afternoon,tablet,tech,2.6773709848894014,offer
61,25,0,afternoon,desktop,fashion,1.0546135615964816,offer
81,33,0,morning,tablet,tech,1.8845559026507683,offer
26,38,0,night,tablet,sports,4.6672680191821945,new
36,41,1,night,mobile,tech,1.2276254897329408,new
1,8,0,morning,mobile,sports,4.846245438732497,new
8,11,1,evening,mobile,tech,1.4260746964523978,new
99,22,1,night,desktop,food,3.8370474881007333,discount
52,24,0,morning,tablet,food,2.960047692037903,new
79,41,0,morning,mobile,tech,4.480154274185416,offer
47,17,0,night,mobile,fashion,2.992969649764089,new
56,12,0,evening,mobile,sports,2.905516486203389,new
86,46,0,morning,tablet,food,1.3795610016577995,sale
14,32,0,afternoon,tablet,fashion,1.2480321292324643,offer
90,15,0,evening,tablet,sports,4.6242011800198135,new
28,16,1,evening,desktop,food,1.9752718948251533,new
87,22,0,night,desktop,food,2.1743701473330317,new
78,28,0,night,mobile,tech,3.9192064629277477,discount
88,20,0,afternoon,tablet,sports,2.024705670902633,new
2,33,0,morning,mobile,fashion,4.784281009875512,sale
26,10,0,night,tablet,fashion,3.8206749604946015,offer
14,40,0,night,tablet,fashion,3.18843159158039,offer
59,32,0,evening,tablet,sports,4.464028222451386,new
56,33,0,night,desktop,fashion,0.7232265875726724,new
7,2,0,night,desktop,fashion,1.6567821148514392,new
3,33,0,night,tablet,fashion,2.592663503994095,offer
23,33,0,night,mobile,tech,1.5214034276218447,offer
18,41,1,evening,tablet,tech,3.847573342859684,discount
38,13,0,afternoon,tablet,sports,4.636436139741763,sale
99,30,0,afternoon,mobile,sports,2.406965539689155,discount
15,33,0,morning,tablet,fashion,2.039596700503527,sale
64,13,0,night,mobile,tech,4.826978294619048,discount
89,26,0,evening,desktop,food,2.501835947723934,offer
28,22,0,morning,desktop,food,2.7007178020217744,discount
74,39,0,morning,mobile,fashion,2.082424425538574,sale
39,2,0,afternoon,desktop,fashion,4.592968128554623,new
57,38,0,evening,desktop,tech,3.0602996747683284,sale
17,39,0,evening,mobile,tech,3.929785642317401,new
86,26,0,evening,desktop,tech,4.153130232578988,offer
90,46,1,afternoon,tablet,sports,2.0383206886276617,sale
44,15,0,afternoon,tablet,sports,2.45162449094171,discount
25,34,0,afternoon,mobile,fashion,4.318122984828191,sale
17,42,0,afternoon,desktop,sports,2.134649082541146,new
13,44,0,afternoon,tablet,tech,4.072708100533331,offer
84,49,0,night,tablet,tech,4.734465451584967,discount
25,40,0,night,desktop,sports,3.3044466788060314,sale
68,11,0,evening,desktop,food,3.8373227935335,new
10,3,0,morning,tablet,fashion,4.1229379041851075,discount
67,6,0,evening,tablet,food,4.3026784200348915,offer
18,9,0,morning,mobile,fashion,2.2777400203555818,discount
86,6,0,afternoon,mobile,food,0.7306855662919918,offer
34,9,0,morning,tablet,sports,2.308443220565328,discount
8,39,0,evening,mobile,fashion,3.531903034028404,sale
40,31,1,evening,tablet,fashion,2.5265767360135674,new
83,32,0,morning,tablet,fashion,3.8703341788717935,sale
42,41,0,night,mobile,tech,2.1064209326089873,sale
41,12,0,afternoon,mobile,tech,3.356348634968133,offer
6,8,1,afternoon,desktop,food,1.3388891218428856,offer
52,8,0,evening,desktop,sports,3.8721624649023063,offer
26,28,0,night,desktop,tech,2.955631859658616,sale
